id_inmueble,tipo,titulo,calle,barrio,zona,ciudad,localizacion,precio,precio_metro,caracteristicas,habitaciones,m_construidos,m_utiles,baños,referencia,anunciante,nombre,ultima_atualizacion,tlf,url,fecha,ultima_actualizacion,URL
106210378,Ventas,Ático en venta en San Pío X,N/A,Barrio San Pío X,Sur,Murcia,"Barrio San Pío X, Distrito Sur, Murcia, Área de Murcia, Murcia",179.900€,1.538 €/m²,"['117 m² construidos, 110 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2004', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']",3 habitaciones,,,2 baños,I18382,Profesional,Inmobimurcia Infante Juan Manuel,,+34868350637,,2024-10-19 10:51:20,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106210378/
106210526,Ventas,Casa o chalet independiente en venta en Zona Juan de Borbón,N/A,Barrio Zona Juan de Borbón,Norte,Murcia,"Barrio Zona Juan de Borbón, Distrito Norte, Murcia, Área de Murcia, Murcia",635.000€,2.560 €/m²,"['Casa o chalet independiente', '1 planta', '248 m² construidos, 203 m² útiles', '3 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Construido en 2022', 'Calefacción individual']",1 planta,,,"248 m² construidos, 203 m² útiles",30-72-05850,Profesional,Abad Grupo Inmobiliario,,+34868350159,,2024-10-19 10:51:20,Anuncio actualizado el 14 de octubre,https://www.idealista.com/inmueble/106210526/
106211073,Ventas,Casa de pueblo en venta en El Raal,N/A,Barrio El Raal,Este,Murcia,"Barrio El Raal, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",108.000€,415 €/m²,"['Casa de pueblo', '260 m² construidos, 200 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Trastero', 'Orientación norte, sur, este, oeste', 'Construido en 1960']","260 m² construidos, 200 m² útiles",,,3 habitaciones,RAA007-NA,Profesional,Pisocasion.es El Carmen,,+34868350912,,2024-10-19 10:51:20,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106211073/
106213734,Ventas,"Chalet adosado en venta en calle Francisco López, 19","Calle Francisco López, 19",Barrio Santiago el Mayor,Sur,Murcia,"Calle Francisco López, 19, Barrio Santiago el Mayor, Distrito Sur, Murcia, Área de Murcia, Murcia",275.000€,1.185 €/m²,"['Chalet adosado', '3 plantas', '232 m² construidos', '4 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación sur, oeste', 'Construido en 1998', 'No dispone de calefacción']",3 plantas,,,232 m² construidos,MIHE_1512_AC,Profesional,Inmohogares MU,,+34868355326,,2024-10-19 10:51:20,Anuncio actualizado el 9 de octubre,https://www.idealista.com/inmueble/106213734/
106211328,Ventas,Casa de pueblo en venta en Los Ramos,N/A,Barrio Los Ramos,Este,Murcia,"Barrio Los Ramos, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",140.000€,1.167 €/m²,"['Casa de pueblo', '1 planta', '120 m² construidos', '3 habitaciones', '1 baño', 'Terraza', 'Chimenea', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Calefacción central']",1 planta,,,120 m² construidos,LR3H397,Profesional,Inmofelxa .,,+34868350250,,2024-10-19 10:51:20,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106211328/
106211808,Ventas,Piso en venta en calle Gibraltar,Calle Gibraltar,Barrio Algezares,Este,Murcia,"Calle Gibraltar, Barrio Algezares, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",151.000€,926 €/m²,"['163 m² construidos, 115 m² útiles', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 2007', 'Planta 3ª exterior', 'Con ascensor']",4 habitaciones,,,2 baños,1338,Profesional,Inmobiliaria LA PROPIEDAD,,+34868350978,,2024-10-19 10:51:20,Anuncio actualizado el 11 de octubre,https://www.idealista.com/inmueble/106211808/
106211949,Ventas,"Piso en venta en avenida Constitución, 40","Avenida Constitución, 40",Barrio Sucina,N/A,Sucina,"Avenida Constitución, 40, Urb. La vereda De Sucina, Barrio Sucina, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",84.900€,1.213 €/m²,"['70 m² construidos, 65 m² útiles', '2 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Planta 3ª exterior', 'Con ascensor']",2 habitaciones,,,2 baños,106211949,Profesional,Gestycosta,,+34868350362,,2024-10-19 10:51:20,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106211949/
106212022,Ventas,Piso en venta en La Purísima-Barriomar,N/A,Barrio La Purísima-Barriomar,Sur,Murcia,"Barrio La Purísima-Barriomar, Distrito Sur, Murcia, Área de Murcia, Murcia",100.000€,971 €/m²,"['103 m² construidos', '3 habitaciones', '1 baño', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1974', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,,,1 baño,BREXM01615,Profesional,Brextom Properties,,+34868350254,,2024-10-19 10:51:20,Anuncio actualizado el 9 de octubre,https://www.idealista.com/inmueble/106212022/
106212786,Ventas,Piso en venta en El Palmar,N/A,Barrio El Palmar,Este,Murcia,"Barrio El Palmar, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",130.000€,1.121 €/m²,"['116 m² construidos, 100 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']",4 habitaciones,,,2 baños,003793,Profesional,NUEVA RESIDENCIA GESTION INMOBILIARIA SLU,,+34868355537,,2024-10-19 10:51:20,Anuncio actualizado el 10 de octubre,https://www.idealista.com/inmueble/106212786/
106212928,Ventas,Dúplex en venta en avenida Ciudad de Almería,Avenida Ciudad de Almería,Barrio Era Alta,Este,Murcia,"Avenida Ciudad de Almería, Barrio Era Alta, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",235.000€,1.865 €/m²,"['126 m² construidos', '3 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur', 'Construido en 2008', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,,,3 baños,231,Profesional,José Andrés,,+34868355926,,2024-10-19 10:51:20,Anuncio actualizado el 14 de octubre,https://www.idealista.com/inmueble/106212928/
106209122,Ventas,Piso en venta en Santa María de Gracia,N/A,Barrio Santa María de Gracia,Norte,Murcia,"Barrio Santa María de Gracia, Distrito Norte, Murcia, Área de Murcia, Murcia",259.000€,2.176 €/m²,"['119 m² construidos, 110 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, este', 'Construido en 1980', 'Calefacción individual', 'Planta 4ª exterior', 'Con ascensor']",3 habitaciones,,,2 baños,12213AD,Profesional,VIVENTA GRUPO INMOBILIARIO,,+34868350047,,2024-10-19 10:51:20,Anuncio actualizado el 14 de octubre,https://www.idealista.com/inmueble/106209122/
106208924,Ventas,Dúplex en venta en El Palmar,N/A,Barrio El Palmar,Este,Murcia,"Barrio El Palmar, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",98.000€,1.633 €/m²,"['60 m² construidos, 50 m² útiles', '1 habitación', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Construido en 2002', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']",1 habitación,,,2 baños,106208924,Profesional,Gestión Inmobiliaria Calle Mayor,,+34868350975,,2024-10-19 10:51:20,Anuncio actualizado el 16 de octubre,https://www.idealista.com/inmueble/106208924/
106163975,Ventas,"Chalet adosado en venta en calle Abeto, 18","Calle Abeto, 18",Barrio Santo Ángel,Este,Murcia,"Calle Abeto, 18, Barrio Santo Ángel, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",110.000€,1.467 €/m²,"['Chalet adosado', '75 m² construidos, 68 m² útiles', '1 habitación', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Trastero', 'No dispone de calefacción']","75 m² construidos, 68 m² útiles",,,1 habitación,A2721,Profesional,Alejandro Lacarcel,,+34868350218,,2024-10-19 10:51:20,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106163975/
106208856,Ventas,Chalet pareado en venta en Torreagüera,N/A,Barrio Torreagüera,Este,Murcia,"Barrio Torreagüera, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",59.000€,472 €/m²,"['Chalet pareado', '125 m² construidos', '4 habitaciones', '1 baño', 'Segunda mano/buen estado']",125 m² construidos,,,4 habitaciones,CA-000-030-667-483,Profesional,Aliseda Inmobiliaria,,+34919386456,,2024-10-19 10:51:20,Anuncio actualizado el 9 de octubre,https://www.idealista.com/inmueble/106208856/
106208589,Ventas,Piso en venta en calle Nuestra Señora de la Cabeza s/n,Calle Nuestra Señora de la Cabeza s/n,Barrio La Alberca,Este,Murcia,"Calle Nuestra Señora de la Cabeza s/n, Barrio La Alberca, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",62.900€,786 €/m²,"['80 m² construidos, 78 m² útiles', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Trastero', 'Orientación norte, sur', 'Construido en 1990', 'Planta 1ª exterior', 'Sin ascensor']",3 habitaciones,,,1 baño,JMS,Profesional,Solvivienda,,+34868350230,,2024-10-19 10:51:20,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106208589/
106202945,Ventas,"Piso en venta en calle Enrique Villar, 11","Calle Enrique Villar, 11",Barrio San Lorenzo,Centro,Murcia,"Calle Enrique Villar, 11, Barrio San Lorenzo, Distrito Centro, Murcia, Área de Murcia, Murcia",380.000€,4.176 €/m²,"['91 m² construidos, 85 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte', 'Planta 2ª exterior', 'Con ascensor']",3 habitaciones,,,1 baño,106202945,Particular,GRAN RESERVA REAL ESTATE,,N/A,,2024-10-19 10:51:20,Anuncio actualizado el 14 de octubre,https://www.idealista.com/inmueble/106202945/
106208403,Ventas,Piso en venta en Santiago el Mayor,N/A,Barrio Santiago el Mayor,Sur,Murcia,"Barrio Santiago el Mayor, Distrito Sur, Murcia, Área de Murcia, Murcia",100.000€,1.075 €/m²,"['93 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Construido en 1969', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,,,1 baño,BREXM01613,Profesional,Brextom Properties,,+34868350254,,2024-10-19 10:51:20,Anuncio actualizado el 11 de octubre,https://www.idealista.com/inmueble/106208403/
106208374,Ventas,Piso en venta en Santiago el Mayor,N/A,Barrio Santiago el Mayor,Sur,Murcia,"Barrio Santiago el Mayor, Distrito Sur, Murcia, Área de Murcia, Murcia",75.000€,1.500 €/m²,"['50 m² construidos', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Construido en 2005', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']",1 habitación,,,1 baño,BREXM01612,Profesional,Brextom Properties,,+34868350254,,2024-10-19 10:51:20,Anuncio actualizado el 11 de octubre,https://www.idealista.com/inmueble/106208374/
106207995,Ventas,"Piso en venta en calle Mayor, 32","Calle Mayor, 32",Barrio Puebla de Soto,Este,Murcia,"Calle Mayor, 32, Barrio Puebla de Soto, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",99.000€,589 €/m²,"['168 m² construidos, 117 m² útiles', '1 habitación', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Trastero', 'Construido en 2010', 'Planta 3ª exterior', 'Con ascensor']",1 habitación,,,1 baño,60443861,N/A,N/A,,+34936174979,,2024-10-19 10:51:20,Anuncio actualizado el 9 de octubre,https://www.idealista.com/inmueble/106207995/
106208037,Ventas,"Piso en venta en calle Mayor, 32","Calle Mayor, 32",Barrio Puebla de Soto,Este,Murcia,"Calle Mayor, 32, Barrio Puebla de Soto, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",85.000€,669 €/m²,"['127 m² construidos, 85 m² útiles', '1 habitación', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Trastero', 'Construido en 2010', 'Planta 3ª exterior', 'Con ascensor']",1 habitación,,,1 baño,60443852,N/A,N/A,,+34936174979,,2024-10-19 10:51:20,Anuncio actualizado el 9 de octubre,https://www.idealista.com/inmueble/106208037/
106208025,Ventas,"Piso en venta en calle Mayor, 32","Calle Mayor, 32",Barrio Puebla de Soto,Este,Murcia,"Calle Mayor, 32, Barrio Puebla de Soto, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",85.000€,685 €/m²,"['124 m² construidos, 87 m² útiles', '1 habitación', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Trastero', 'Construido en 2010', 'Planta 2ª exterior', 'Con ascensor']",1 habitación,,,1 baño,60443843,N/A,N/A,,+34936174979,,2024-10-19 10:51:20,Anuncio actualizado el 9 de octubre,https://www.idealista.com/inmueble/106208025/
35509217,Ventas,"Ático en venta en calle Río Segura, 10","Calle Río Segura, 10",Barrio El Palmar,Este,Murcia,"Calle Río Segura, 10, Barrio El Palmar, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",159.000€,1.169 €/m²,"['136 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,,,2 baños,35509217,Particular,angel,,+34619105888,,2024-10-19 10:51:20,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/35509217/
106207205,Ventas,"Piso en venta en travesía San Fernando, 85",N/A,Barrio San José de la Vega,Este,Murcia,"Travesía San Fernando, 85, Urb. SAN JOSE DE LA VEGA, Barrio San José de la Vega, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",80.000€,727 €/m²,"['110 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Trastero', 'Construido en 1979', 'Planta 1ª exterior', 'Sin ascensor']",3 habitaciones,,,2 baños,1677,Profesional,Ática Boreal,,+34868350231,,2024-10-19 10:51:20,Anuncio actualizado el 11 de octubre,https://www.idealista.com/inmueble/106207205/
106205878,Ventas,Piso en venta en Churra,N/A,Barrio Churra,Norte,Murcia,"Barrio Churra, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",197.000€,1.359 €/m²,"['145 m² construidos, 130 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 1995', 'Calefacción individual: Eléctrica', 'Planta 2ª exterior', 'Sin ascensor']",3 habitaciones,,,2 baños,378-TMT010197,Profesional,TramiT,,+34868355524,,2024-10-19 10:51:20,Anuncio actualizado el 16 de octubre,https://www.idealista.com/inmueble/106205878/
106205728,Ventas,Piso en venta en calle Mayor,Calle Mayor,Barrio Garres y Lages,Este,Murcia,"Calle Mayor, Barrio Garres y Lages, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",140.000€,1.273 €/m²,"['110 m² construidos, 92 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2009', 'Calefacción central', 'Planta 2ª exterior', 'Con ascensor']",3 habitaciones,,,2 baños,V-307,Profesional,Viviendas Con Estilo,,+34868483143,,2024-10-19 10:51:20,Anuncio actualizado el 16 de octubre,https://www.idealista.com/inmueble/106205728/
106194025,Ventas,Piso en venta en calle Doctor Fleming,Calle Doctor Fleming,Barrio Torreagüera,Este,Murcia,"Calle Doctor Fleming, Barrio Torreagüera, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",85.000€,934 €/m²,"['91 m² construidos, 67 m² útiles', '2 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Trastero', 'Construido en 2004', 'Calefacción individual: Eléctrica', 'Planta 1ª exterior', 'Con ascensor']",2 habitaciones,,,2 baños,AMR037,Profesional,IBERHOUSE Real Estate,,+34868350559,,2024-10-19 10:51:20,Anuncio actualizado el 14 de octubre,https://www.idealista.com/inmueble/106194025/
106205151,Ventas,Piso en venta en calle Gran Vía del Carmen,Calle Gran Vía del Carmen,Barrio El Carmen,Sur,Murcia,"Calle Gran Vía del Carmen, Barrio El Carmen, Distrito Sur, Murcia, Área de Murcia, Murcia",72.000€,1.800 €/m²,"['40 m² construidos, 35 m² útiles', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Trastero', 'Orientación este', 'Calefacción individual: Eléctrica', 'Planta 1ª exterior', 'Con ascensor']",1 habitación,,,1 baño,106205151,Profesional,inmopiso,,+34868350886,,2024-10-19 10:51:20,Anuncio actualizado el 14 de octubre,https://www.idealista.com/inmueble/106205151/
106212547,Ventas,Piso en venta en calle Valencia,Calle Valencia,Barrio Vistabella,Centro,Murcia,"Calle Valencia, Barrio Vistabella, Distrito Centro, Murcia, Área de Murcia, Murcia",105.000€,1.071 €/m²,"['98 m² construidos, 90 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Orientación oeste', 'Construido en 1961', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'exterior', 'Con ascensor']",3 habitaciones,,,1 baño,EN-0019LU-PRT,Profesional,URBANE MAI,,+34868350651,,2024-10-19 10:51:20,Anuncio actualizado el 15 de octubre,https://www.idealista.com/inmueble/106212547/
106241200,Ventas,Piso en venta en Baños y Mendigo,N/A,Barrio Baños y Mendigo,N/A,Murcia,"Barrio Baños y Mendigo, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",185.000€,1.000 €/m²,"['185 m² construidos', '2 habitaciones', '3 baños', 'Segunda mano/buen estado']",2 habitaciones,,,3 baños,SVM702356,Profesional,Alexandra,,+34868355846,,2024-10-19 10:51:20,Anuncio actualizado el 13 de octubre,https://www.idealista.com/inmueble/106241200/
106219848,Ventas,"Ático en venta en avenida Don Juan de Borbón, 83","Avenida Don Juan de Borbón, 83",Barrio Zona Juan de Borbón,Norte,Murcia,"Avenida Don Juan de Borbón, 83, Barrio Zona Juan de Borbón, Distrito Norte, Murcia, Área de Murcia, Murcia",1.200.000€,8.571 €/m²,"['140 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur, este, oeste', 'Construido en 2024', 'Calefacción central', 'Planta 6ª exterior', 'Con ascensor']",3 habitaciones,,,2 baños,MS-1174,Profesional,Encarna Lopez,,+34868350023,,2024-10-19 10:51:20,Anuncio actualizado el 14 de octubre,https://www.idealista.com/inmueble/106219848/
106218453,Ventas,Piso en venta en calle del Pilar,Calle del Pilar,Barrio San Pedro,Centro,Murcia,"Calle del Pilar, Barrio San Pedro, Distrito Centro, Murcia, Área de Murcia, Murcia",73.000€,948 €/m²,"['77 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Sin ascensor']",3 habitaciones,,,2 baños,GTRE-01269,Profesional,Hipoges .,,+34919380558,,2024-10-19 10:51:20,Anuncio actualizado el 14 de octubre,https://www.idealista.com/inmueble/106218453/
106217527,Ventas,"Piso en venta en vereda de los Pipos, 6",N/A,Barrio El Raal,Este,Murcia,"Vereda de los Pipos, 6, Barrio El Raal, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",95.000€,979 €/m²,"['97 m² construidos, 83 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, este', 'Calefacción individual: Eléctrica', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 1ª interior', 'Con ascensor']",3 habitaciones,,,2 baños,106217527,Particular,angel,,+34652963521,,2024-10-19 10:51:20,Anuncio actualizado el 16 de octubre,https://www.idealista.com/inmueble/106217527/
106217808,Ventas,Chalet adosado en venta en San Benito-Progreso,N/A,Barrio San Benito-Progreso,Este,Murcia,"Barrio San Benito-Progreso, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",141.900€,1.192 €/m²,"['Chalet adosado', '2 plantas', '119 m² construidos, 116 m² útiles', '4 habitaciones', '1 baño', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Construido en 1991', 'No dispone de calefacción']",2 plantas,,,"119 m² construidos, 116 m² útiles",30-Progreso,Profesional,González Esparza,,+34868350763,,2024-10-19 10:51:20,Anuncio actualizado el 10 de octubre,https://www.idealista.com/inmueble/106217808/
106217885,Ventas,Casa o chalet en venta en calle Primero de Mayo,Calle Primero de Mayo,Barrio Zarandona,Este,Murcia,"Calle Primero de Mayo, Barrio Zarandona, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",141.900€,1.256 €/m²,"['Casa o chalet', '113 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Construido en 1991']","113 m² construidos, 90 m² útiles",,,3 habitaciones,5938888-VE,N/A,N/A,,+34917907541,,2024-10-19 10:51:20,Anuncio actualizado el 15 de octubre,https://www.idealista.com/inmueble/106217885/
106217795,Ventas,"Chalet pareado en venta en calle Colón, 8","Calle Colón, 8",Barrio Espinardo,Norte,Murcia,"Calle Colón, 8, Barrio Espinardo, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",94.000€,940 €/m²,"['Chalet pareado', '2 plantas', '100 m² construidos', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Construido en 1960', 'Calefacción individual: Eléctrica']",2 plantas,,,100 m² construidos,106217795,Profesional,Premier ideal homes,,+34865445961,,2024-10-19 10:51:20,Anuncio actualizado el 14 de octubre,https://www.idealista.com/inmueble/106217795/
106218386,Ventas,Piso en venta en calle Moreno Cortés,Calle Moreno Cortés,Barrio Cabezo de Torres,Norte,Murcia,"Calle Moreno Cortés, Barrio Cabezo de Torres, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",88.000€,989 €/m²,"['89 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Sin ascensor']",3 habitaciones,,,2 baños,GTRE-01013,Profesional,Hipoges .,,+34919380558,,2024-10-19 10:51:20,Anuncio actualizado el 12 de octubre,https://www.idealista.com/inmueble/106218386/
106218451,Ventas,Piso en venta en calle Andrés Sobejano,Calle Andrés Sobejano,Barrio La Purísima-Barriomar,Sur,Murcia,"Calle Andrés Sobejano, Barrio La Purísima-Barriomar, Distrito Sur, Murcia, Área de Murcia, Murcia",114.000€,1.140 €/m²,"['100 m² construidos', '4 habitaciones', '3 baños', 'Segunda mano/buen estado', 'Sin ascensor']",4 habitaciones,,,3 baños,GTRE-01256,Profesional,Hipoges .,,+34919380558,,2024-10-19 10:51:20,Anuncio actualizado el 12 de octubre,https://www.idealista.com/inmueble/106218451/
84200061,Ventas,Chalet adosado en venta en avenida Francisco Meroño,Avenida Francisco Meroño,Barrio Los Martínez del Puerto,N/A,Murcia,"Avenida Francisco Meroño, Barrio Los Martínez del Puerto, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",63.000€,429 €/m²,"['Chalet adosado', '147 m² construidos', '3 habitaciones', '2 baños', 'Parcela de 147 m²', 'Terraza', 'Segunda mano/para reformar', 'Construido en 1997']",147 m² construidos,,,3 habitaciones,MORE-1756,Profesional,Hipoges .,,+34919380558,,2024-10-19 10:51:20,Anuncio actualizado el 14 de octubre,https://www.idealista.com/inmueble/84200061/
106214037,Ventas,Casa de pueblo en venta en Era Alta,N/A,Barrio Era Alta,Este,Murcia,"Barrio Era Alta, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",170.000€,780 €/m²,"['Casa de pueblo', '218 m² construidos', '4 habitaciones', '1 baño', 'Parcela de 1.200 m²', 'Terraza', 'Chimenea', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación sur', 'Construido en 1955']",218 m² construidos,,,4 habitaciones,ERA025-JOR,Profesional,Pisocasion.es El Carmen,,+34868350912,,2024-10-19 10:51:20,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106214037/
98941497,Ventas,Estudio en venta en Diego Hernandez,N/A,Barrio El Carmen,Sur,Murcia,"Diego Hernandez, Barrio El Carmen, Distrito Sur, Murcia, Área de Murcia, Murcia",40.000€,1.538 €/m²,"['Alquilada, con inquilinos', '26 m² construidos, 23 m² útiles', 'Sin habitación', '1 baño', 'Balcón', 'Segunda mano/para reformar', 'Orientación oeste', 'Construido en 2001', 'Calefacción individual: Eléctrica', 'Planta 4ª exterior', 'Con ascensor']","26 m² construidos, 23 m² útiles",,,Sin habitación,98941497,Profesional,INMOBILIARIA DE AQUI,,+34868355697,,2024-10-19 10:51:20,Anuncio actualizado el 10 de octubre,https://www.idealista.com/inmueble/98941497/
106218671,Ventas,Chalet adosado en venta en Casillas,N/A,Barrio Casillas,Este,Murcia,"Barrio Casillas, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",170.000€,1.000 €/m²,"['Chalet adosado', '3 plantas', '170 m² construidos', '4 habitaciones', '3 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero']",3 plantas,,,170 m² construidos,84140,Profesional,Jose Murcia,,+34868350880,,2024-10-19 10:51:20,Anuncio actualizado el 14 de octubre,https://www.idealista.com/inmueble/106218671/
106218780,Ventas,Piso en venta en El Carmen,N/A,Barrio El Carmen,Sur,Murcia,"Barrio El Carmen, Distrito Sur, Murcia, Área de Murcia, Murcia",130.000€,1.092 €/m²,"['119 m² construidos', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Orientación sur', 'Construido en 1986', 'No dispone de calefacción', 'Planta 4ª exterior', 'Con ascensor']",3 habitaciones,,,2 baños,RYM-01624,Profesional,Royal Inmobiliaria,,+34868350791,,2024-10-19 10:51:20,Anuncio actualizado el 14 de octubre,https://www.idealista.com/inmueble/106218780/
104314059,Ventas,Chalet pareado en venta en calle Escobar Vial 10,Calle Escobar Vial 10,Barrio Jerónimo y Avileses,N/A,Murcia,"Calle Escobar Vial 10, Barrio Jerónimo y Avileses, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",110.000€,1.618 €/m²,"['Chalet pareado', '1 planta', '68 m² construidos', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur']",1 planta,,,68 m² construidos,104314059,Profesional,ManDels,,+34868355330,,2024-10-19 10:51:20,Anuncio actualizado el 11 de octubre,https://www.idealista.com/inmueble/104314059/
